,ID,OPSHEET ID,SITE NO,SITE,DATE,MUNICIPALITY,BUS PRIORITY
1186,1187,1783.pdf,1783,PLENTY ROAD/BERRY LANE,16/10/18,WHITTLESEA,"['SG7 and SG8 are 3-aspect (R/Y/G) partially-controlled turns (conditional red).SG9 and SG10 are 3-aspect (R/Y/W) bus displays.               SG11 and SG12 are for future use.', '* Conditional on bus demand', 'MSS1  - Set by bus on detectors 2 and 3 . ', 'MSS2  - Set by bus leaving detector 3 . ', 'MSS3  - Set by bus on detectors 8 and 9 . ', 'MSS4  - Set by bus leaving  detector 9 . ', 'Detectors 2 & 3 (Bus Operation)  ', '5. Bus leaving detector 3  sets MSS 2 for 4 seconds . ', '6. Clears bus demands during SG9  green and yellow.  ', 'Detectors 8 & 9 (Bus Operation)  ', '5. Bus leaving detector 3  sets MSS 4 for 4 seconds . ', '6. Clears bus demands during SG10  green and yellow.  ']"
1187,1188,1797.pdf,1797,O'SHEA ROAD / FUTURE NORTH SOUTH ROAD,04/05/21,CASEY,"['1. Detector 16 is a Bus Detector', '16 I16 - Bus Loop (SG6) P 0 P', 'XSF6 ‒ Inhibit call s for SG 6 BUS (B) display via Detectors 1 and 16.  ', '• SG6 is a 1-aspect BUS ‘B’ (White) lantern display.  ', '• SG6 is demanded by Detectors 1 6 & 1 (Refer to Bus Detector Operation  for details ). ', 'BUS Detector Operation  ', ' Fault Status for Bus Detectors  ']"
1188,1189,1904.pdf,1904,CRANBOURNE-FRANKSTON RD / ENCORE BLVD / WOODLANDS RD,24/12/19,CASEY,"['Detectors 14 & 15 are bus loopsCRANBOURNE -FRANKSTON ROAD', ""SG's 9 & 10 are 1 -aspect (W) bus lanterns."", '1 I1A,C,E A C,E A BUS W/B (SG9) 0 P', '6 I6A,C,E A C,E A BUS E/B (SG10) 0 P', '14 I14 - BUS BUS W/B (SG9) P 0 P P', '15 I15 - BUS BUS E/B (SG10) P 0 P P', 'XSF9 - Inhibits Bus Detection 1 & 1 4 from calling SG 9 in AØ or FØ.  ', 'XSF10 - Inhibits Bus Detection 6 & 15 from calling SG 10 in AØ or FØ.  ', 'XSF11 - Inhibits Bus Detection 1 & 1 4 from calling CØ or EØ.  ', 'XSF12 - Inhibits Bus Detection 6 & 15 from calling CØ or EØ. ', 'MSS1 - Set for the duration of SG9 green (Bus display) . ', 'MSS2 - Set for the duration of SG 10 green (Bus display) . ', 'BUS SIGNAL GROUP OPERATIO N FOR SHARED LANES  ', '• If XSF9 is set, Inhibit the Bus from calling SG9 in AØ or FØ  ', '• If XSF10 is set, Inhibit the Bus from calling SG 10 in AØ or FØ  ', 'BUS DETECTOR OPERATION  ']"
1189,1190,2157.pdf,2157,SYDNEY RD / CAMP RD / MAHONEYS RD,25/07/18,HUME,['SG13 is a 1-aspect (W) bus display ']
1190,1191,2164.pdf,2164,CRAIGIEBURN ROAD NR BENSTON STREET,28/10/22,HUME,"['-1.5% SG5 is a 1-aspect bus display ', 'Detectors 19-20 are bus detectors ', '19 Bus Loop 15 Off - Clearance zone det 1&2 used for Walk Ext. of P1 ', '20 Bus Loop 17 Off - Clearance zone det 1&2 used for Clearance Ext. of P 1 ', 'MSS1  - Set by bus on detector 19 and 20.  ', 'MSS2  - Set by bus leaving detector 20.  ', 'Detectors 19 & 20 (Bus Opera tion)  ', '5. Bus leaving detector 20 sets MSS2 (4 seconds).  ', '39 150 Ignore bus detectors if ON after this time ']"
1191,1192,2430.pdf,2430,PRINCES HIGHWAY EAST / NORTH ROAD / WELLINGTON ROAD,16/04/18,MONASH,"['Detectors 9, 20 -22 are bus detectors', '2. SG7 and SG8 are 1-aspect (W) bus lanterns37', '9I 9 D P - Bus  in exclusive Bus Lane P0 P P', 'XSF 7 - Inhibits Detector 9 from calling SG7 in D Ø (refer Bus Priority Operation).  ', 'XSF 15 - Inhibits the operation of Bus Detector 20 (refer Bus Priority Operation).  ', 'XSF 16    - Inhibits the operation of Bus Detectors 22 & 21 (refer Bus Priority Operation).  ', 'BUS SIGNAL GROUP OPERATION  ']"
1192,1193,2532.pdf,2532,HAUGHTON BUS LINK ROAD NR THOMAS STREET,30/04/18,MONASH,"['Eclipse V5 R20 BF83418E Works Program Job? 2532 HAUGHTON BUS LINK ROAD NR THOMAS STREET ', 'HAUGHTON BUS LINK ROAD NR THOMAS STREET   SITE NO. 2532 ', '* Transfer of bus demand from ', 'DESIGNED BY: SYRINA PI           DATE 30/04/18 HAUGHTON BUS LINK ROAD NR THOMAS STREET 2532 ', 'DA Category Disable DA on S/C only Input Number Call Only Call & Extend Ignore HAUGHTON BUS LINK ROAD NR THOMAS STREET ', 'XSF1 -For transfer of demand for bus detection from Site 3191 ', 'Walk until a Bus demands BØ via Detector 1 or a tra nsfer of demand of bus from intersection 3191. ', 'When a Bus demand is received via Detector 1 or tra nsfer of demand from intersection 3191, P1 will ', '     When Timer 1 expired, it places locking call f or SG1 and extends SG1 (Approach 2) HAUGHTON BUS LINK ROAD NR THOMAS STREET 2532 ', 'PEDESTRIAN TIMESETTINGS HAUGHTON BUS LINK ROAD NR THOMAS STREET 2532 ', 'Front Panel Command: B .Timesetting No (e.g. B .19 accesses Special Movement Timesetting No 19) 1HAUGHTON BUS LINK ROAD NR THOMAS STREET 2532 ', 'DAILY EVENT TIMESETTINGS HAUGHTON BUS LINK ROAD NR THOMAS STREET 2532 ', '2  (Y+) HAUGHTON BUS LINK ROAD NR THOMAS STREET 2532 ', 'INT 2532 30A 0PDB HAUGHTON BUS LINK ROAD NR THOMAS STREET 2532 ']"
1193,1194,2613.pdf,2613,BALLARAT RD / ANDERSON RD / MCINTYRE RD,31/07/18,BRIMBANK,['SG10 is a 3-aspect (R/Y/W) bus display. ']
1194,1195,2638.pdf,2638,MELTON HIGHWAY / KINGS ROAD,25/07/22,BRIMBANK,"['SGs 9 & 10 are 1 -aspect (W) bus displays.', 'Bus LaneBus Lane', '25Bus Lane', 'Bus Lane', '2.  SG1 only runs in CØ if going GØ → CØ with CØ demanded by a bus on detector 9 only . ', '2.   SG2 only runs in CØ if going BØ → CØ with CØ demanded by a bus on detector 2 only . ', 'Detector 2 (Bus Operation)  ', 'Detector 9 (Bus Operation)  ', 'NOT service the demanded pedestrian(s)  or bus movements  in the phase that is about to run.  ']"
1195,1196,3229.pdf,3229,HIGH STREET / MAHONEYS ROAD / KEON PARADE,27/08/12,DAREBIN,"['SG17, SG18 and SG19 are single -aspect (W) bus displays.High26', 'BUS ', 'BUS ', '1 I1DP - Veh det in bus lane P 0 P P', '5 I5DP - Veh det in bus lane P 0 P P', '1. Detector 1 is located in a bus lane  and place s locking calls for DØ.  ', '1. Detector  5 is located in a bus lane  and place s locking calls fo r DØ.  ']"
1196,1197,3246.pdf,3246,BROOK STREET/ EVANS STREET,24/05/22,HUME,"['5 I 5 Bus Detector P 0 P', '6 I 6 B P Bus Detector P 0 P', 'Detector 5&6 – Bus detection ']"
1197,1198,3385.pdf,3385,HODDLE STREET/VICTORIA PARADE/VICTORIA STREET,19/03/18,MELBOURNE,"['SG12 is a 2- aspect (Y/W) bus display.', 'SG13 is a 1- aspect (W) bus display.', 'Detectors 22 -24 are bus detectors.', 'input from Hoddle/ **XSF7 -Transfer of bus demand ', 'BUS #P5(20)11*', 'XSF7 - For transfer of bus demand from Hoddle Street/ Langridge Street (3384).  (On -line) ', '1. AØ late start is used to delay the introduction of S G3, SG4, SG14 and SG15 when bus group ', 'SG13 runs (see Conditions For Calling Bus Group, SG13 in  AØ by Detector 24).  ', 'CONDITIONS FOR CALLING BUS PHASE, EØ, BY XSF7 AND DETECTORS 22 AND 23  ', ' 1. A demand for EØ is placed when XSF7 is set via a transfer of bus demand from Hoddle Street/ ', 'CONDITIONS FOR CALLING BUS GROUP, SG13, IN AØ BY DETECTOR 24  ']"
1198,1199,3514.pdf,3514,MT ALEXANDER RD/FLETCHER ST/NAPIER ST,15/09/22,MOONEE VALLEY,"['23 I8 Vehicle loop - bus \uf050 0 \uf050 \uf050', '24 I9 Vehicle loop - bus \uf050 0 \uf050 \uf050', 'XSF13 - When set, bus detectors  23 and 24 place non locking calls for P1 (All modes)  ', 'MSS7 - MSS7 is set when a bus is detected.  ', 'Detector 17 calls P1 Bus d etectors  23 and 24 call P1 when XSF13 is set.   ', 'Bus detect ors 23 and 24 call P5  ', ' BUS DETECTOR OPERATION  ', 'dummy ped P5 and set MSS7 unti l the bus le aves detector 24 . ', 'bus leave s detector 24 . ', '3. MSS14 is set when P1 runs and P1 has been demanded by detectors 23 & 24 (bus ). ']"
1199,1200,3900.pdf,3900,MILLERS ROAD / MCARTHURS ROAD,09/01/23,HOBSONS BAY,"['SG5 and SG6 are 1 -aspect (W) bus displays.', 'MSS1  - Set by bus on detector 1 and 10.  ', 'MSS2  - Set by bus on detector 4 and 11. ', 'MSS3  - Set by bus leaving detector 1.  ', 'MSS4  - Set by bus leaving detector 4.  ', '2. If in AØ, c lear demands for CØ from a bus detector 1.  ', '6. If in DØ with no demands for F Ø clear demands for EØ from a bus on detector 1.  ', '1. SG1 only runs in CØ if going AØ →CØ with CØ demanded by a bus  (SG6)  on detector 4.  ', 'Detectors 1,4,10 and 11 (Bus Operation)  ', '5. Bus leaving detector 1 sets MSS3.  ', '6. Bus leaving detector 4 sets MSS4.  ']"
1200,1201,4101.pdf,4101,POATH ROAD / RAILWAY PARADE / WILLESDEN ROAD,01/06/18,GLEN EIRA,"['Detectors 18 -21 are bus detectors 115', '4. SG13 & SG18 are 1- aspect (W) bus lanterns.', '18 I## A \uf050 - BUS \uf050 0 \uf050 \uf050', '19 I## A \uf050 - BUS \uf050 0 \uf050 \uf050', '20 I## A \uf050 - BUS \uf050 0 \uf050 \uf050', '21 I## A \uf050 - BUS \uf050 0 \uf050 \uf050', 'BUS DETECTOR OPERATION ', 'Detectors 1 8 and 20 place a non- locking BUS demand if the following conditions occur:  ', 'Detectors 1 9 and 21 place a non- locking BUS demand if the following conditions occur:  ']"
1201,1202,4441.pdf,4441,VICTORIA PDE/BRUNSWICK ST/GISBORNE ST,29/11/22,MELBOURNE,"['SG25 & SG26 are 1- aspect (W) bus displays', '+ Conditional on bus demand', 'MSS11  - Set by bus on detectors 6 & 27.  ', 'MSS12  - Set when bus leaves detector 6.  ', 'MSS13  - Set by bus on detectors 28 & 29.  ', 'MSS14  - Set when bus leaves detector 29.  ', '11. Use AØ special all red if going from AØ → BØ, C1Ø → DØ and DØ → EØ with no bus demand.  ', ' Detectors 6 & 27 (Bus Operation)  ', '4. Bus leaving detector 6 sets MSS12 for 4 seconds.  ', '5. Clears bus demands during SG3 and SG25 green and yellow.  ', 'Detectors 28 & 29 (Bus Operation)  ', '4. Bus leaving detector 29 sets MSS14 for 4 seconds.  ', '5. Clears bus demands during SG4 and SG26 green and yellow.  ']"
1202,1203,4482.pdf,4482,DYNON ROAD/KENSINGTON ROAD,01/10/19,MELBOURNE,"['  Other changesAddition of bus priority and extra phasesGENERAL', '4I 4 - Bus loop P0 P P', 'MSS1 – Set by bus on detectors 4 and 5.  ', 'MSS2 – Set by bus leaving detector 5.  ', 'Approach 3 extends E phase using detector 5, however a bus waiting to clear the intersection can not ', 'Detector 4 & 5 (Bus Operation)  ', '4. Clear bus demands during SG8 green and yello w. _page7', '5. Bus leaving detector 5 sets MSS2 for 4 seconds.  ']"
1203,1204,4488.pdf,4488,WURUNDJERI WAY/ DUDLEY STREET,02/12/21,MELBOURNE,"['TRAFFIC MANAGEMENT CENTRE  SCATS data changes - notify SANDY YANTRAM AND BUS - SIGNAL INSTALLATION', 'Det 13 is a bus detector', '13 E4 - Bus detector 0 P P', 'MSS3 – Set by bus leaving detector 13.  ', '1. Bus leaving detector 13  sets MSS3 . ']"
1204,1205,4682.pdf,4682,HIGH STREET / WESTGARTH,14/07/21,DAREBIN,"['Modified bus and tram detection for the south appro ach of High Street TO 1.  SENIOR ENGINEER, CONTROLLER APPLICATIONS ', '  expired), a tram/ bus on detector 17 or a tram on  detector 23.  (Master and Flexi) ']"
1205,1206,5446.pdf,5446,QUEENS PARADE / GEORGE STREET,13/01/22,YARRA,"['2.  DIRAJ RANJIT, TRAM AND BUS PROJECTS', '  Changes to existing detector numberingTRAM AND BUS PROJECTS - SIGNAL INSTALLATION25/01/22']"
1206,1207,0143.pdf,0143,MAROONDAH HWY/WIILIAM ST EAST/WILLIAM ST WEST/CAR PARK ACCESS,06/10/21,YARRA RANGES,"['4, SG12 is a 1-aspect (W) bus display', 'Detectors 15 & 16 are bus detector loops', 'XSF7 - When set Inhibit Bus calls via detectors 10 & 15.', 'XSF8_- When set Inhibit Bus calls via detectors 11 & 16 (for MSS3).', 'MSS3 - Set when a Bus departs detector 11 for the time period specified in Special Purpose', 'timesetting No.10 (Bus traveling time to pass POS site 1719 at 50kph for 270m).', '« When XSF7 is set Inhibit Bus calls via detectors 10 & 15 for SG12 in BO.', '« P4 can introduces at the start of B@ minimum green if no Bus is detected on detectors 10 & 15', 'e P4 introduces at the end of B@ late start if a Bus is detected on detectors 10 & 15.', 'Detector 10 & 15 (Bus Detectors)', '« When XSF7 is set, Inhibit Bus calls via detectors 10 & 15', 'Detector 11 & 16 (Bus Detectors)', '« When Bus departs detector 11 set MSS3 for the time period specified in Special Purpose', '« When XSF8 is set, Inhibit Bus calls via detectors 11 & 16 for MSS3 to be set.']"
1207,1208,0175.pdf,0175,DANDENONG VALLEY HWY.(STUD RD.)/T.A.F.E/RIVERPARK DR.,03/12/97,KNOX CITY COUNCIL,['Bus STOP']
1208,1209,0195.pdf,0195,PRINCES HIGHWAY EAST (LONSDALE STREET)/WALKER STREET,01/09/21,GREATER DANDENONG,"[""SG13 is a 1-aspect (W) bus 'B' display."", 'G 6 is conditional on SG13 (bus demand i it BICEIF Phases', 'AD > BO, AW > CO, ASW > EW, AW > FO, DS > ES or DO > F@ if there is a bus demand for', 'SG13 is a single aspect (W) bus display.', 'SG13 introduces at the following points if there is a bus demand from detectors 15 and 16', 'Detectors 15 & 16 - Bus Detection (SG13)', 'Signal Group 13 (Bus Early Start) Operation in BG, CG, ES or FS', '(Bus deciles _ - a 32 = _ a —']"
1209,1210,0250.pdf,0250,POINT NEPEAN ROAD NR NAPIER STREET,27/04/21,MORNINGTON PENINSULA,"['BUS BAY Gwen', '7 7 |\\Bus detector 4', '8 @ [Bus deectorNondocking call for GO-demand Pt | 4 #', 'XSF2.0 - Inhibit Detectors 7 & 8 (Bus operation) from demanding P1.', 'Detectors 7 & 8 —- Bus Operation', 'setting No.12, ignore Bus Operation.', '12 400 ignore Bus Operation when either or both Detectors 7&8 have been occupied for three times this timesetting', '12 200"" ico Ignore Bus Operation when either or both Detectors 7&8 have been occupied for three times this timesetting', 'BUS DETECTORS 7 )', 'BUS DETECTORS 8 )']"
1210,1211,0267.pdf,0267,DANDENONG VALLEY HIGHWAY/MONASH FREEWAY(SOUTH RAMPS),07/06/19,GREATER DANDENONG,"['FAULT STATUS FOR BUS DETECTORS', 'BUS BUS1', 'BUS BUS2 )', 'BUS BUS11', 'BUS BUS22']"
1211,1212,0280.pdf,0280,SPRINGVALE ROAD/MORNINGTON PENINSULA FREEWAY,10/07/20,KINGSTON,"['5 3, SG9 & SG10 are 1-aspect (W) bus displays.', 'Detectors 2,13,13 & 14 are bus detectors', 'op 1 2A Vv. - (869) Bus Loop vo0 UY a v', '| a (SG10) Bus Loop “0 v voy', 'XSF1i5 — Inhibit calls for SG9 via detectors 2 & 3 (Bus display).', 'XSFi6 — Inhibit calls for SG10 via detectors 13 & 14 (Bus display).', 'MSS9 -— _ Set for the duration of SG9 green (Bus display).', 'MSS10 —_ Set for the duration of SG10 green (Bus display).', 'The notes below should be read in conjunction with those regarding Bus Early Start operation below.', 'The notes below should be read in conjunction with those regarding Bus Early Start operation below.', 'BUS EARLY START OPERATION']"
1212,1213,0303.pdf,0303,HALLAM ROAD/FORDHOLM ROAD/CORAL DRIVE,05/07/21,CASEY,"[""4, SG10 & SG11 are 1-aspect white 'B' bus displays"", 'Detectors 1-2 & 7-8 are bus detectors al', '7 37 BUS @', '1111411 A] ~ [eei5 z BUS SG 10(BUS) _¥ 0 Al |v]', '21112; A| ~ [seiol BUS SG10(BUS) Y 0 AY', 'tii [zl Al ~ loci z= BUS _SG11(BUS) _ ¥ 0 AL ¥ |', ""ai '|8| Al ~ [oes : BUS SG11(BUS) ¥ 0. | jal fx]"", 'F@ (BUS PRIORITY PHASE) OPERATION', 'BUS EARLY START OPERATION (SIGNAL GROUP 10)', 'Detectors 1 & 2 — Bus Detection', 'BUS EARLY START OPERATION (SIGNAL GROUP 11)', 'Detectors 7 & 8 — Bus Detection']"
1213,1214,0327.pdf,0327,DONCASTER ROAD/COUNCIL STREET,05/12/19,MANNINGHAM,"['3 4. SG10 is a i-aspect (W) bus fantern', 'wom | 5 i BUS LANE', 'tt 1 15 BUS LANE', 'Detector 15 is a Bus Detector', 'BUS @ 3', 'XSF7 ~— Allows Bus Detectors 1 & 15 from calling $G10 in A@ or F2@ (due to an existing lane on', 'the departure side of westbound bus lane).', 'XSFIS — Inhibits Bus Detectors 1 & 15 from calling CO and E@.', 'SIGNAL GROUP 10 - BUS OPERATION ON SHARED LANES', 'Due to an existing lane on the departure side of westbound bus lane, it is not necessary to provide SG10 in', 'will be required to provide SG10 in AO or F2@ if complaints from bus drivers.', 'FAULT STATUS FOR BUS DETECTORS']"
1214,1215,0330.pdf,0330,DONCASTER RD/WETHERBY RD/VICTORIA ST,10/03/20,MANNINGHAM,"['SGs 15 & 16 are 1-aspect (W) bus lanterns.', 'Detectors 20 & 21 are Dual Bus Loops', 'BUS (SG15)', 'BUS (SG16)', '| BUS 1 |', 'BUS 2.', 'XSF9 _ - Inhibits Bus Detectors 1 & 20 from calling SG15 in A@ or G@.', 'XSF10- Inhibits Bus Detectors 5 & 21 from calling SG16 in A@ or GQ.', 'XSF15 - Inhibits Bus Detectors 1 & 20 from calling C@ and FO.', 'XSF16 - Inhibits Bus Detectors 5 & 21 from calling FO.', 'BUS SIGNAL GROUP OPERATION FOR SHARED LANES', 'FAULT STATUS FOR BUS DETECTORS', 'e If XSF9 is set, inhibit Bus Detectors 1 & 20 from calling SG15 in A@ or GO.', 'e If XSF15 is set, inhibit Bus Detectors 1 & 20 from calling C@ and FQ.', 'e If XSF10 is set, inhibit Bus Detectors 5 & 21 from calling SG16 in A@ or GO.', 'e If XSF16 is set, inhibit Bus Detectors 5 & 21 from calling FO.']"
1215,1216,0334.pdf,0334,DONCASTER ROAD/DONCASTER BUS DEPOT,22/02/19,MANNINGHAM,"['SITE DONCASTER ROAD / DONCASTER BUS DEPOT SITENO. 334 _', 'SITE NAME DONCASTER ROAD / DONCASTER BUS DEPOT SITENO. 334', 'Ss SG6 are 1-aspect (W) bus displays', 'Detector 10 & 11 are bus detectors', 'BUS DEPOT ENTRANCE', 'SITE NAME DONCASTER ROAD / DONCASTER BUS DEPOT SITE NO. 334', 'DONCASTER ROAD / DONCASTER BUS DEPOT', 'Bus (SG6)', 'SITE NAME DONCASTER ROAD / DONCASTER BUS DEPOT SITE NO. 334', 'SITE NAME: DONCASTER ROAD / DONCASTER BUS DEPOT NO. 334', 'nhibit Bus Detectors 1 &', '— Inhibit Bus Detectors 4 &', 'XSF15 — Inhibit Bus Detectors 1 &', 'XSF16 — Inhibit Bus Detectors 4 &', 'BUS SIGNAL GROUP OPERATION FOR SHARED LANES', 'SITE NAME: DONCASTER ROAD / DONCASTER BUS DEPOT NO. 334', 'FAULT STATUS FOR BUS DETECTORS', 'SITENAME DONCASTER ROAD / DONCASTER BUS DEPOT SITE NO. 334', 'SITENAME DONCASTER ROAD / DONCASTER BUS DEPOT SITE NO.', 'SITENAME DONCASTER ROAD / DONCASTER BUS DEPOT SITENO. 334', 'SITENAME DONCASTER ROAD / DONCASTER BUS DEPOT SITENO. 334', 'SITE NAME DONCASTER ROAD / DONCASTER BUS DEPOT SITENO. 334', '_SITE NAME DONCASTER ROAD / DONCASTER BUS DEPOT SITENO. 334', 'SITE NAME DONCASTER ROAD / DONCASTER BUS DEPOT SITENO. 334']"
1216,1217,0337.pdf,0337,DONCASTER ROAD/TUNSTALL ROAD,12/05/20,MANNINGHAM,"['5s | 5 AE AE. AB BUS (SG 10) ¥ | O° “AE', '“EK” PHASE (BUS PRIORITY PHASE) OPERATION', '“C” PHASE (BUS PRIORITY PHASE) OPERATION', 'BUS EARLY START OPERATION (SIGNAL GROUP 9) IN AO & F260.', 'Detectors 12 & 1 — Bus Detection', 'BUS EARLY START OPERATION (SIGNAL GROUP 10) IN AG & F390.', 'Detectors 13 & 5 — Bus Detection']"
1217,1218,0338.pdf,0338,DONCASTER ROAD/MITCHAM RD/OLD WARRANDYTE RD,28/03/19,MANNINGHAM,"['"" BUS (SG 5)', 'BUS (SG 5)', 'At this stage, Detectors 1 & 10 have not been programmed with any bus priority functions.', '“Cc” PHASE (BUS PRIORITY PHASE) OPERATION', 'BUS EARLY START OPERATION (SIGNAL GROUP 5) IN A@.', 'Detectors 11 & 5 - Bus Detection']"
1218,1219,0351.pdf,0351,BLACKBURN ROAD/GEORGE STREET,23/08/18,MANNINGHAM,"['Description of changes Reprogram to add bus signal group & C@.Other changes as per highlighted', 'Detectors 4 & 14 are bus detectors', 'qT BUS @', 'Bus Loop', 'SG6 is a single aspect (W) bus display.', 'FDB INT11414 ( APP A BUS )']"
1219,1220,0353.pdf,0353,BLACKBURN ROAD/CENTREWAY,03/11/14,MONASH,"['Description of changes Changes in function of detector 8, removal of Bus detectors and Bus extension']"
1220,1221,0361.pdf,0361,HIGH STREET ROAD/GALLAGHERS ROAD,16/04/21,MONASH,"['# SG5 will only operate when a bus is detected via', 'PDB INT9+9 ( BUS DETECTORS 9 )', 'FDB INT10+10 ( BUS DETECTORS 10 )']"
